TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,DATE,nomflow,cleFlow,INDICATEUR,NATURE,AGE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,AGE_label_fr,AGE_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en
2014,10.0,A,DEF,A,001742394,A,Taux de pauvreté : 60 à 74 ans - Cantal,Poverty rate: 60 to 74 years old - Cantal,2018-06-19,POURCENT,0,D15,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D15.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,15 - Cantal,15 - Cantal,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,9.9,A,DEF,A,001742394,A,Taux de pauvreté : 60 à 74 ans - Cantal,Poverty rate: 60 to 74 years old - Cantal,2018-06-19,POURCENT,0,D15,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D15.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,15 - Cantal,15 - Cantal,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,9.8,A,DEF,A,001742395,A,Taux de pauvreté : 60 à 74 ans - Charente,Poverty rate: 60 to 74 years old - Charente,2018-06-19,POURCENT,0,D16,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D16.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,16 - Charente,16 - Charente,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,9.0,A,DEF,A,001742395,A,Taux de pauvreté : 60 à 74 ans - Charente,Poverty rate: 60 to 74 years old - Charente,2018-06-19,POURCENT,0,D16,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D16.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,16 - Charente,16 - Charente,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,9.1,A,DEF,A,001742395,A,Taux de pauvreté : 60 à 74 ans - Charente,Poverty rate: 60 to 74 years old - Charente,2018-06-19,POURCENT,0,D16,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D16.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,16 - Charente,16 - Charente,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,9.1,A,DEF,A,001742395,A,Taux de pauvreté : 60 à 74 ans - Charente,Poverty rate: 60 to 74 years old - Charente,2018-06-19,POURCENT,0,D16,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D16.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,16 - Charente,16 - Charente,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,8.1,A,DEF,A,001742396,A,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,Poverty rate: 60 to 74 years old - Charente-Maritime,2018-06-19,POURCENT,0,D17,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D17.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,17 - Charente-Maritime,17 - Charente-Maritime,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,7.6,A,DEF,A,001742396,A,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,Poverty rate: 60 to 74 years old - Charente-Maritime,2018-06-19,POURCENT,0,D17,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D17.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,17 - Charente-Maritime,17 - Charente-Maritime,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,7.7,A,DEF,A,001742396,A,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,Poverty rate: 60 to 74 years old - Charente-Maritime,2018-06-19,POURCENT,0,D17,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D17.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,17 - Charente-Maritime,17 - Charente-Maritime,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,7.6,A,DEF,A,001742396,A,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,Poverty rate: 60 to 74 years old - Charente-Maritime,2018-06-19,POURCENT,0,D17,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D17.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,17 - Charente-Maritime,17 - Charente-Maritime,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,9.0,A,DEF,A,001742397,A,Taux de pauvreté : 60 à 74 ans - Cher,Poverty rate: 60 to 74 years old - Cher,2018-06-19,POURCENT,0,D18,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D18.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,18 - Cher,18 - Cher,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,8.3,A,DEF,A,001742397,A,Taux de pauvreté : 60 à 74 ans - Cher,Poverty rate: 60 to 74 years old - Cher,2018-06-19,POURCENT,0,D18,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D18.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,18 - Cher,18 - Cher,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,8.8,A,DEF,A,001742397,A,Taux de pauvreté : 60 à 74 ans - Cher,Poverty rate: 60 to 74 years old - Cher,2018-06-19,POURCENT,0,D18,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D18.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,18 - Cher,18 - Cher,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,8.8,A,DEF,A,001742397,A,Taux de pauvreté : 60 à 74 ans - Cher,Poverty rate: 60 to 74 years old - Cher,2018-06-19,POURCENT,0,D18,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D18.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,18 - Cher,18 - Cher,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,9.4,A,DEF,A,001742398,A,Taux de pauvreté : 60 à 74 ans - Corrèze,Poverty rate: 60 to 74 years old - Corrèze,2018-06-19,POURCENT,0,D19,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D19.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,19 - Corrèze,19 - Corrèze,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,8.7,A,DEF,A,001742398,A,Taux de pauvreté : 60 à 74 ans - Corrèze,Poverty rate: 60 to 74 years old - Corrèze,2018-06-19,POURCENT,0,D19,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D19.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,19 - Corrèze,19 - Corrèze,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,8.7,A,DEF,A,001742398,A,Taux de pauvreté : 60 à 74 ans - Corrèze,Poverty rate: 60 to 74 years old - Corrèze,2018-06-19,POURCENT,0,D19,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D19.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,19 - Corrèze,19 - Corrèze,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,8.1,A,DEF,A,001742398,A,Taux de pauvreté : 60 à 74 ans - Corrèze,Poverty rate: 60 to 74 years old - Corrèze,2018-06-19,POURCENT,0,D19,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D19.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,19 - Corrèze,19 - Corrèze,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,16.1,A,DEF,A,001742399,A,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,Poverty rate: 60 to 74 years old - Corse-du-Sud,2018-06-19,POURCENT,0,D2A,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2A.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2A - Corse-du-Sud,2A - Corse-du-Sud,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,14.6,A,DEF,A,001742399,A,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,Poverty rate: 60 to 74 years old - Corse-du-Sud,2018-06-19,POURCENT,0,D2A,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2A.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2A - Corse-du-Sud,2A - Corse-du-Sud,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,15.1,A,DEF,A,001742399,A,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,Poverty rate: 60 to 74 years old - Corse-du-Sud,2018-06-19,POURCENT,0,D2A,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2A.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2A - Corse-du-Sud,2A - Corse-du-Sud,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,14.4,A,DEF,A,001742399,A,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,Poverty rate: 60 to 74 years old - Corse-du-Sud,2018-06-19,POURCENT,0,D2A,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2A.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2A - Corse-du-Sud,2A - Corse-du-Sud,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,18.9,A,DEF,A,001742400,A,Taux de pauvreté : 60 à 74 ans - Haute-Corse,Poverty rate: 60 to 74 years old - Haute-Corse,2018-06-19,POURCENT,0,D2B,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2B.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2B - Haute-Corse,2B - Haute-Corse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,18.7,A,DEF,A,001742400,A,Taux de pauvreté : 60 à 74 ans - Haute-Corse,Poverty rate: 60 to 74 years old - Haute-Corse,2018-06-19,POURCENT,0,D2B,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2B.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2B - Haute-Corse,2B - Haute-Corse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,18.7,A,DEF,A,001742400,A,Taux de pauvreté : 60 à 74 ans - Haute-Corse,Poverty rate: 60 to 74 years old - Haute-Corse,2018-06-19,POURCENT,0,D2B,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2B.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2B - Haute-Corse,2B - Haute-Corse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,17.8,A,DEF,A,001742400,A,Taux de pauvreté : 60 à 74 ans - Haute-Corse,Poverty rate: 60 to 74 years old - Haute-Corse,2018-06-19,POURCENT,0,D2B,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D2B.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,2B - Haute-Corse,2B - Haute-Corse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,7.1,A,DEF,A,001742401,A,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,Poverty rate: 60 to 74 years old - Côte-d'Or,2018-06-19,POURCENT,0,D21,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D21.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,21 - Côte-d'Or,21 - Côte-d'Or,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,6.4,A,DEF,A,001742401,A,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,Poverty rate: 60 to 74 years old - Côte-d'Or,2018-06-19,POURCENT,0,D21,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D21.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,21 - Côte-d'Or,21 - Côte-d'Or,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,6.7,A,DEF,A,001742401,A,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,Poverty rate: 60 to 74 years old - Côte-d'Or,2018-06-19,POURCENT,0,D21,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D21.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,21 - Côte-d'Or,21 - Côte-d'Or,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,6.8,A,DEF,A,001742401,A,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,Poverty rate: 60 to 74 years old - Côte-d'Or,2018-06-19,POURCENT,0,D21,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D21.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,21 - Côte-d'Or,21 - Côte-d'Or,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,6.7,A,DEF,A,001742402,A,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,Poverty rate: 60 to 74 years old - Côtes-d'Armor,2018-06-19,POURCENT,0,D22,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D22.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,22 - Côtes-d'Armor,22 - Côtes-d'Armor,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,6.2,A,DEF,A,001742402,A,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,Poverty rate: 60 to 74 years old - Côtes-d'Armor,2018-06-19,POURCENT,0,D22,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D22.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,22 - Côtes-d'Armor,22 - Côtes-d'Armor,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,6.4,A,DEF,A,001742402,A,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,Poverty rate: 60 to 74 years old - Côtes-d'Armor,2018-06-19,POURCENT,0,D22,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D22.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,22 - Côtes-d'Armor,22 - Côtes-d'Armor,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,6.6,A,DEF,A,001742402,A,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,Poverty rate: 60 to 74 years old - Côtes-d'Armor,2018-06-19,POURCENT,0,D22,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D22.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,22 - Côtes-d'Armor,22 - Côtes-d'Armor,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,13.4,A,DEF,A,001742403,A,Taux de pauvreté : 60 à 74 ans - Creuse,Poverty rate: 60 to 74 years old - Creuse,2018-06-19,POURCENT,0,D23,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D23.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,23 - Creuse,23 - Creuse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,12.6,A,DEF,A,001742403,A,Taux de pauvreté : 60 à 74 ans - Creuse,Poverty rate: 60 to 74 years old - Creuse,2018-06-19,POURCENT,0,D23,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D23.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,23 - Creuse,23 - Creuse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2014,12.2,A,DEF,A,001742403,A,Taux de pauvreté : 60 à 74 ans - Creuse,Poverty rate: 60 to 74 years old - Creuse,2018-06-19,POURCENT,0,D23,1,2014-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D23.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,23 - Creuse,23 - Creuse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2015,11.9,A,DEF,A,001742403,A,Taux de pauvreté : 60 à 74 ans - Creuse,Poverty rate: 60 to 74 years old - Creuse,2018-06-19,POURCENT,0,D23,1,2015-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D23.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,23 - Creuse,23 - Creuse,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2012,11.0,A,DEF,A,001742404,A,Taux de pauvreté : 60 à 74 ans - Dordogne,Poverty rate: 60 to 74 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2012-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
2013,10.1,A,DEF,A,001742404,A,Taux de pauvreté : 60 à 74 ans - Dordogne,Poverty rate: 60 to 74 years old - Dordogne,2018-06-19,POURCENT,0,D24,1,2013-01-01 00:00:00,TCRED-SALAIRES-REVENUS-TAUX-PAUVRETE-AGE,A.TAUX_PAUVRETE.TAUX.D24.60-74.POURCENT.BRUT,TAUX_PAUVRETE,TAUX,60-74,BRUT,Annuelle,Annual,Taux de pauvreté,Poverty rate,Taux,Rate,24 - Dordogne,24 - Dordogne,De 60 à 74 ans,From 60 to 74 years old,%,%,Non corrigé,Uncorrected,Valeur normale,Normal value,Valeur normale,Normal value,Valeur définitive,Final value
