periode,indice_prix,description,zone,id_serie,annee,trimestre
2016-Q2,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2016,2
2016-Q3,102.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2016,3
2016-Q4,101.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2016,4
2017-Q1,101.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2017,1
2017-Q2,102.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2017,2
2017-Q3,104.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2017,3
2017-Q4,103.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2017,4
2018-Q1,102.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2018,1
2018-Q2,103.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2018,2
2018-Q3,106.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2018,3
2018-Q4,105.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2018,4
2019-Q1,105.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2019,1
2019-Q2,105.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2019,2
2019-Q3,109.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2019,3
2019-Q4,107.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2019,4
2020-Q1,110.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2020,1
2020-Q2,112.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2020,2
2020-Q3,114.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2020,3
2020-Q4,116.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2020,4
2021-Q1,116.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2021,1
2021-Q2,118.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2021,2
2021-Q3,123.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2021,3
2021-Q4,123.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2021,4
2022-Q1,124.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2022,1
2022-Q2,126.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2022,2
2022-Q3,130.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2022,3
2022-Q4,127.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2022,4
2023-Q1,126.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2023,1
2023-Q2,125.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2023,2
2023-Q3,126.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2023,3
2023-Q4,122.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2023,4
2024-Q1,119.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2024,1
2024-Q2,120.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2024,2
2024-Q3,122.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2024,3
2024-Q4,121.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2024,4
2025-Q1,122.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2025,1
2025-Q2,122.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2025,2
2025-Q3,125.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567100,2025,3
2007-Q4,106.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2007,4
2008-Q1,107.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2008,1
2008-Q2,106.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2008,2
2008-Q3,105.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2008,3
2008-Q4,102.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2008,4
2009-Q1,98.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2009,1
2009-Q2,97.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2009,2
2009-Q3,97.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2009,3
2009-Q4,98.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2009,4
2010-Q1,99.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2010,1
2010-Q2,101.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2010,2
2010-Q3,103.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2010,3
2010-Q4,104.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2010,4
2011-Q1,106.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2011,1
2011-Q2,107.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2011,2
2011-Q3,107.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2011,3
2011-Q4,106.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2011,4
2012-Q1,105.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2012,1
2012-Q2,105.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2012,2
2012-Q3,105.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2012,3
2012-Q4,105.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2012,4
2013-Q1,104.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2013,1
2013-Q2,103.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2013,2
2013-Q3,103.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2013,3
2013-Q4,104.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2013,4
2014-Q1,103.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2014,1
2014-Q2,102.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2014,2
2014-Q3,101.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2014,3
2014-Q4,99.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2014,4
2015-Q1,100.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2015,1
2015-Q2,99.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2015,2
2015-Q3,100.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2015,3
2015-Q4,100.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2015,4
2016-Q1,100.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2016,1
2016-Q2,100.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2016,2
2016-Q3,101.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2016,3
2016-Q4,101.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2016,4
2017-Q1,102.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2017,1
2017-Q2,102.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2017,2
2017-Q3,102.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2017,3
2017-Q4,103.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2017,4
2018-Q1,103.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2018,1
2018-Q2,104.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2018,2
2018-Q3,105.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2018,3
2018-Q4,106.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2018,4
2019-Q1,106.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2019,1
2019-Q2,106.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2019,2
2019-Q3,107.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2019,3
2019-Q4,107.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2019,4
2020-Q1,110.9,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2020,1
2020-Q2,113.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2020,2
2020-Q3,113.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2020,3
2020-Q4,116.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2020,4
2021-Q1,117.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2021,1
2021-Q2,119.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2021,2
2021-Q3,121.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2021,3
2021-Q4,123.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2021,4
2022-Q1,125.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2022,1
2022-Q2,127.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2022,2
2022-Q3,128.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2022,3
2022-Q4,127.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2022,4
2023-Q1,127.8,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2023,1
2023-Q2,126.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2023,2
2023-Q3,124.6,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2023,3
2023-Q4,122.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2023,4
2024-Q1,120.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2024,1
2024-Q2,121.1,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2024,2
2024-Q3,120.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2024,3
2024-Q4,121.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2024,4
2025-Q1,123.3,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2025,1
2025-Q2,123.4,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2025,2
2025-Q3,123.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Ensemble - Base 100 en moyenne annuelle 2015 - Série CVS,R31,10567101,2025,3
2007-Q4,106.0,Indice des prix des logements anciens - Nord-Pas-de-Calais - Maisons - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567102,2007,4
2008-Q1,106.7,Indice des prix des logements anciens - Nord-Pas-de-Calais - Maisons - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567102,2008,1
2008-Q2,106.5,Indice des prix des logements anciens - Nord-Pas-de-Calais - Maisons - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567102,2008,2
2008-Q3,106.2,Indice des prix des logements anciens - Nord-Pas-de-Calais - Maisons - Base 100 en moyenne annuelle 2015 - Série brute,R31,10567102,2008,3
