periode,taux_pauvrete,description,zone,id_serie,annee
2015,13.2,Taux de pauvreté : 50 à 59 ans - Hauts-de-Seine,D92,1742306,2015
2012,26.5,Taux de pauvreté : 50 à 59 ans - Seine-Saint-Denis,D93,1742307,2012
2013,27.5,Taux de pauvreté : 50 à 59 ans - Seine-Saint-Denis,D93,1742307,2013
2014,28.9,Taux de pauvreté : 50 à 59 ans - Seine-Saint-Denis,D93,1742307,2014
2015,29.8,Taux de pauvreté : 50 à 59 ans - Seine-Saint-Denis,D93,1742307,2015
2012,15.2,Taux de pauvreté : 50 à 59 ans - Val-de-Marne,D94,1742308,2012
2013,15.9,Taux de pauvreté : 50 à 59 ans - Val-de-Marne,D94,1742308,2013
2014,16.4,Taux de pauvreté : 50 à 59 ans - Val-de-Marne,D94,1742308,2014
2015,17.1,Taux de pauvreté : 50 à 59 ans - Val-de-Marne,D94,1742308,2015
2012,15.5,Taux de pauvreté : 50 à 59 ans - Val-d'Oise,D95,1742309,2012
2013,15.9,Taux de pauvreté : 50 à 59 ans - Val-d'Oise,D95,1742309,2013
2014,15.9,Taux de pauvreté : 50 à 59 ans - Val-d'Oise,D95,1742309,2014
2015,16.7,Taux de pauvreté : 50 à 59 ans - Val-d'Oise,D95,1742309,2015
2012,14.8,Taux de pauvreté : Ensemble - Allier,D03,1742265,2012
2013,15.0,Taux de pauvreté : Ensemble - Allier,D03,1742265,2013
2014,15.4,Taux de pauvreté : Ensemble - Allier,D03,1742265,2014
2015,15.5,Taux de pauvreté : Ensemble - Allier,D03,1742265,2015
2012,16.4,Taux de pauvreté : Ensemble - Alpes-de-Haute-Provence,D04,1742266,2012
2013,16.5,Taux de pauvreté : Ensemble - Alpes-de-Haute-Provence,D04,1742266,2013
2014,17.0,Taux de pauvreté : Ensemble - Alpes-de-Haute-Provence,D04,1742266,2014
2015,16.8,Taux de pauvreté : Ensemble - Alpes-de-Haute-Provence,D04,1742266,2015
2012,14.1,Taux de pauvreté : Ensemble - Hautes-Alpes,D05,1742267,2012
2013,14.1,Taux de pauvreté : Ensemble - Hautes-Alpes,D05,1742267,2013
2014,14.5,Taux de pauvreté : Ensemble - Hautes-Alpes,D05,1742267,2014
2015,14.2,Taux de pauvreté : Ensemble - Hautes-Alpes,D05,1742267,2015
2012,15.2,Taux de pauvreté : Ensemble - Alpes-Maritimes,D06,1742268,2012
2013,15.8,Taux de pauvreté : Ensemble - Alpes-Maritimes,D06,1742268,2013
2014,16.0,Taux de pauvreté : Ensemble - Alpes-Maritimes,D06,1742268,2014
2015,15.8,Taux de pauvreté : Ensemble - Alpes-Maritimes,D06,1742268,2015
2012,11.5,Taux de pauvreté : Ensemble - Landes,D40,1742339,2012
2013,11.8,Taux de pauvreté : Ensemble - Landes,D40,1742339,2013
2014,12.0,Taux de pauvreté : Ensemble - Landes,D40,1742339,2014
2015,12.0,Taux de pauvreté : Ensemble - Landes,D40,1742339,2015
2012,12.1,Taux de pauvreté : Ensemble - Loir-et-Cher,D41,1742340,2012
2013,12.4,Taux de pauvreté : Ensemble - Loir-et-Cher,D41,1742340,2013
2014,12.7,Taux de pauvreté : Ensemble - Loir-et-Cher,D41,1742340,2014
2015,12.8,Taux de pauvreté : Ensemble - Loir-et-Cher,D41,1742340,2015
2012,13.9,Taux de pauvreté : Ensemble - Loire,D42,1742341,2012
2013,14.2,Taux de pauvreté : Ensemble - Loire,D42,1742341,2013
2014,14.5,Taux de pauvreté : Ensemble - Loire,D42,1742341,2014
2015,14.9,Taux de pauvreté : Ensemble - Loire,D42,1742341,2015
2012,12.5,Taux de pauvreté : Ensemble - Haute-Loire,D43,1742342,2012
2013,12.9,Taux de pauvreté : Ensemble - Haute-Loire,D43,1742342,2013
2014,12.7,Taux de pauvreté : Ensemble - Haute-Loire,D43,1742342,2014
2015,12.6,Taux de pauvreté : Ensemble - Haute-Loire,D43,1742342,2015
2012,18.8,Taux de pauvreté : Ensemble - Nord,D59,1742358,2012
2013,18.9,Taux de pauvreté : Ensemble - Nord,D59,1742358,2013
2014,19.1,Taux de pauvreté : Ensemble - Nord,D59,1742358,2014
2015,19.4,Taux de pauvreté : Ensemble - Nord,D59,1742358,2015
2012,7.9,Taux de pauvreté : 60 à 74 ans - Ain,D01,1742380,2012
2013,7.4,Taux de pauvreté : 60 à 74 ans - Ain,D01,1742380,2013
2014,7.6,Taux de pauvreté : 60 à 74 ans - Ain,D01,1742380,2014
2015,7.5,Taux de pauvreté : 60 à 74 ans - Ain,D01,1742380,2015
2012,9.2,Taux de pauvreté : 60 à 74 ans - Allier,D03,1742382,2012
2013,8.5,Taux de pauvreté : 60 à 74 ans - Allier,D03,1742382,2013
2014,8.8,Taux de pauvreté : 60 à 74 ans - Allier,D03,1742382,2014
2015,9.1,Taux de pauvreté : 60 à 74 ans - Allier,D03,1742382,2015
2012,11.1,Taux de pauvreté : 60 à 74 ans - Alpes-de-Haute-Provence,D04,1742383,2012
2013,11.0,Taux de pauvreté : 60 à 74 ans - Alpes-de-Haute-Provence,D04,1742383,2013
2014,11.3,Taux de pauvreté : 60 à 74 ans - Alpes-de-Haute-Provence,D04,1742383,2014
2015,10.9,Taux de pauvreté : 60 à 74 ans - Alpes-de-Haute-Provence,D04,1742383,2015
2012,9.1,Taux de pauvreté : 60 à 74 ans - Hautes-Alpes,D05,1742384,2012
2013,8.6,Taux de pauvreté : 60 à 74 ans - Hautes-Alpes,D05,1742384,2013
2014,8.9,Taux de pauvreté : 60 à 74 ans - Hautes-Alpes,D05,1742384,2014
2015,8.7,Taux de pauvreté : 60 à 74 ans - Hautes-Alpes,D05,1742384,2015
2012,12.7,Taux de pauvreté : 60 à 74 ans - Alpes-Maritimes,D06,1742385,2012
2013,12.4,Taux de pauvreté : 60 à 74 ans - Alpes-Maritimes,D06,1742385,2013
2014,12.5,Taux de pauvreté : 60 à 74 ans - Alpes-Maritimes,D06,1742385,2014
2015,12.1,Taux de pauvreté : 60 à 74 ans - Alpes-Maritimes,D06,1742385,2015
2012,9.3,Taux de pauvreté : 60 à 74 ans - Ardèche,D07,1742386,2012
2013,9.1,Taux de pauvreté : 60 à 74 ans - Ardèche,D07,1742386,2013
2014,9.0,Taux de pauvreté : 60 à 74 ans - Ardèche,D07,1742386,2014
2015,8.9,Taux de pauvreté : 60 à 74 ans - Ardèche,D07,1742386,2015
2012,13.0,Taux de pauvreté : 60 à 74 ans - Ardennes,D08,1742387,2012
2013,11.4,Taux de pauvreté : 60 à 74 ans - Ardennes,D08,1742387,2013
2014,11.8,Taux de pauvreté : 60 à 74 ans - Ardennes,D08,1742387,2014
2015,11.8,Taux de pauvreté : 60 à 74 ans - Ardennes,D08,1742387,2015
2012,11.5,Taux de pauvreté : 60 à 74 ans - Ariège,D09,1742388,2012
2013,11.3,Taux de pauvreté : 60 à 74 ans - Ariège,D09,1742388,2013
2014,11.2,Taux de pauvreté : 60 à 74 ans - Ariège,D09,1742388,2014
2015,11.6,Taux de pauvreté : 60 à 74 ans - Ariège,D09,1742388,2015
2012,9.7,Taux de pauvreté : 60 à 74 ans - Aube,D10,1742389,2012
2013,8.8,Taux de pauvreté : 60 à 74 ans - Aube,D10,1742389,2013
2014,9.0,Taux de pauvreté : 60 à 74 ans - Aube,D10,1742389,2014
2015,9.1,Taux de pauvreté : 60 à 74 ans - Aube,D10,1742389,2015
2012,13.8,Taux de pauvreté : 60 à 74 ans - Aude,D11,1742390,2012
2013,13.2,Taux de pauvreté : 60 à 74 ans - Aude,D11,1742390,2013
2014,13.4,Taux de pauvreté : 60 à 74 ans - Aude,D11,1742390,2014
2015,13.3,Taux de pauvreté : 60 à 74 ans - Aude,D11,1742390,2015
2012,9.4,Taux de pauvreté : 60 à 74 ans - Aveyron,D12,1742391,2012
2013,9.2,Taux de pauvreté : 60 à 74 ans - Aveyron,D12,1742391,2013
2014,9.1,Taux de pauvreté : 60 à 74 ans - Aveyron,D12,1742391,2014
2015,9.3,Taux de pauvreté : 60 à 74 ans - Aveyron,D12,1742391,2015
2012,13.6,Taux de pauvreté : 60 à 74 ans - Bouches-du-Rhône,D13,1742392,2012
2013,12.9,Taux de pauvreté : 60 à 74 ans - Bouches-du-Rhône,D13,1742392,2013
2014,12.9,Taux de pauvreté : 60 à 74 ans - Bouches-du-Rhône,D13,1742392,2014
2015,12.6,Taux de pauvreté : 60 à 74 ans - Bouches-du-Rhône,D13,1742392,2015
2012,7.2,Taux de pauvreté : 60 à 74 ans - Calvados,D14,1742393,2012
2013,6.6,Taux de pauvreté : 60 à 74 ans - Calvados,D14,1742393,2013
2014,6.9,Taux de pauvreté : 60 à 74 ans - Calvados,D14,1742393,2014
2015,6.9,Taux de pauvreté : 60 à 74 ans - Calvados,D14,1742393,2015
2012,10.6,Taux de pauvreté : 60 à 74 ans - Cantal,D15,1742394,2012
2013,9.7,Taux de pauvreté : 60 à 74 ans - Cantal,D15,1742394,2013
2014,10.0,Taux de pauvreté : 60 à 74 ans - Cantal,D15,1742394,2014
2015,9.9,Taux de pauvreté : 60 à 74 ans - Cantal,D15,1742394,2015
2012,9.8,Taux de pauvreté : 60 à 74 ans - Charente,D16,1742395,2012
2013,9.0,Taux de pauvreté : 60 à 74 ans - Charente,D16,1742395,2013
2014,9.1,Taux de pauvreté : 60 à 74 ans - Charente,D16,1742395,2014
2015,9.1,Taux de pauvreté : 60 à 74 ans - Charente,D16,1742395,2015
2012,8.1,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,D17,1742396,2012
2013,7.6,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,D17,1742396,2013
2014,7.7,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,D17,1742396,2014
2015,7.6,Taux de pauvreté : 60 à 74 ans - Charente-Maritime,D17,1742396,2015
2012,9.0,Taux de pauvreté : 60 à 74 ans - Cher,D18,1742397,2012
2013,8.3,Taux de pauvreté : 60 à 74 ans - Cher,D18,1742397,2013
2014,8.8,Taux de pauvreté : 60 à 74 ans - Cher,D18,1742397,2014
2015,8.8,Taux de pauvreté : 60 à 74 ans - Cher,D18,1742397,2015
2012,9.4,Taux de pauvreté : 60 à 74 ans - Corrèze,D19,1742398,2012
2013,8.7,Taux de pauvreté : 60 à 74 ans - Corrèze,D19,1742398,2013
2014,8.7,Taux de pauvreté : 60 à 74 ans - Corrèze,D19,1742398,2014
2015,8.1,Taux de pauvreté : 60 à 74 ans - Corrèze,D19,1742398,2015
2012,16.1,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,D2A,1742399,2012
2013,14.6,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,D2A,1742399,2013
2014,15.1,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,D2A,1742399,2014
2015,14.4,Taux de pauvreté : 60 à 74 ans - Corse-du-Sud,D2A,1742399,2015
2012,18.9,Taux de pauvreté : 60 à 74 ans - Haute-Corse,D2B,1742400,2012
2013,18.7,Taux de pauvreté : 60 à 74 ans - Haute-Corse,D2B,1742400,2013
2014,18.7,Taux de pauvreté : 60 à 74 ans - Haute-Corse,D2B,1742400,2014
2015,17.8,Taux de pauvreté : 60 à 74 ans - Haute-Corse,D2B,1742400,2015
2012,7.1,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,D21,1742401,2012
2013,6.4,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,D21,1742401,2013
2014,6.7,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,D21,1742401,2014
2015,6.8,Taux de pauvreté : 60 à 74 ans - Côte-d'Or,D21,1742401,2015
2012,6.7,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,D22,1742402,2012
2013,6.2,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,D22,1742402,2013
2014,6.4,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,D22,1742402,2014
2015,6.6,Taux de pauvreté : 60 à 74 ans - Côtes-d'Armor,D22,1742402,2015
2012,13.4,Taux de pauvreté : 60 à 74 ans - Creuse,D23,1742403,2012
2013,12.6,Taux de pauvreté : 60 à 74 ans - Creuse,D23,1742403,2013
2014,12.2,Taux de pauvreté : 60 à 74 ans - Creuse,D23,1742403,2014
2015,11.9,Taux de pauvreté : 60 à 74 ans - Creuse,D23,1742403,2015
2012,11.0,Taux de pauvreté : 60 à 74 ans - Dordogne,D24,1742404,2012
2013,10.1,Taux de pauvreté : 60 à 74 ans - Dordogne,D24,1742404,2013
2014,10.1,Taux de pauvreté : 60 à 74 ans - Dordogne,D24,1742404,2014
2015,10.3,Taux de pauvreté : 60 à 74 ans - Dordogne,D24,1742404,2015
2012,9.0,Taux de pauvreté : 60 à 74 ans - Doubs,D25,1742405,2012
2013,7.9,Taux de pauvreté : 60 à 74 ans - Doubs,D25,1742405,2013
2014,8.0,Taux de pauvreté : 60 à 74 ans - Doubs,D25,1742405,2014
2015,7.7,Taux de pauvreté : 60 à 74 ans - Doubs,D25,1742405,2015
2012,10.3,Taux de pauvreté : 60 à 74 ans - Drôme,D26,1742406,2012
2013,9.6,Taux de pauvreté : 60 à 74 ans - Drôme,D26,1742406,2013
2014,9.8,Taux de pauvreté : 60 à 74 ans - Drôme,D26,1742406,2014
2015,9.8,Taux de pauvreté : 60 à 74 ans - Drôme,D26,1742406,2015
2012,7.7,Taux de pauvreté : 60 à 74 ans - Eure,D27,1742407,2012
2013,7.2,Taux de pauvreté : 60 à 74 ans - Eure,D27,1742407,2013
2014,7.2,Taux de pauvreté : 60 à 74 ans - Eure,D27,1742407,2014
2015,7.4,Taux de pauvreté : 60 à 74 ans - Eure,D27,1742407,2015
2012,7.8,Taux de pauvreté : 60 à 74 ans - Eure-et-Loir,D28,1742408,2012
2013,6.8,Taux de pauvreté : 60 à 74 ans - Eure-et-Loir,D28,1742408,2013
2014,7.1,Taux de pauvreté : 60 à 74 ans - Eure-et-Loir,D28,1742408,2014
2015,7.3,Taux de pauvreté : 60 à 74 ans - Eure-et-Loir,D28,1742408,2015
2012,5.8,Taux de pauvreté : 60 à 74 ans - Finistère,D29,1742409,2012
2013,5.4,Taux de pauvreté : 60 à 74 ans - Finistère,D29,1742409,2013
2014,5.5,Taux de pauvreté : 60 à 74 ans - Finistère,D29,1742409,2014
2015,6.0,Taux de pauvreté : 60 à 74 ans - Finistère,D29,1742409,2015
2012,15.1,Taux de pauvreté : 60 à 74 ans - Gard,D30,1742410,2012
2013,14.6,Taux de pauvreté : 60 à 74 ans - Gard,D30,1742410,2013
2014,14.6,Taux de pauvreté : 60 à 74 ans - Gard,D30,1742410,2014
2015,14.2,Taux de pauvreté : 60 à 74 ans - Gard,D30,1742410,2015
2012,8.1,Taux de pauvreté : 60 à 74 ans - Haute-Garonne,D31,1742411,2012
2013,7.6,Taux de pauvreté : 60 à 74 ans - Haute-Garonne,D31,1742411,2013
2014,7.8,Taux de pauvreté : 60 à 74 ans - Haute-Garonne,D31,1742411,2014
2015,8.1,Taux de pauvreté : 60 à 74 ans - Haute-Garonne,D31,1742411,2015
2012,10.2,Taux de pauvreté : 60 à 74 ans - Gers,D32,1742412,2012
2013,9.7,Taux de pauvreté : 60 à 74 ans - Gers,D32,1742412,2013
2014,10.1,Taux de pauvreté : 60 à 74 ans - Gers,D32,1742412,2014
2015,10.2,Taux de pauvreté : 60 à 74 ans - Gers,D32,1742412,2015
2012,7.8,Taux de pauvreté : 60 à 74 ans - Gironde,D33,1742413,2012
2013,7.2,Taux de pauvreté : 60 à 74 ans - Gironde,D33,1742413,2013
2014,7.3,Taux de pauvreté : 60 à 74 ans - Gironde,D33,1742413,2014
2015,7.6,Taux de pauvreté : 60 à 74 ans - Gironde,D33,1742413,2015
2012,13.7,Taux de pauvreté : 60 à 74 ans - Hérault,D34,1742414,2012
2013,13.1,Taux de pauvreté : 60 à 74 ans - Hérault,D34,1742414,2013
2014,13.3,Taux de pauvreté : 60 à 74 ans - Hérault,D34,1742414,2014
2015,12.7,Taux de pauvreté : 60 à 74 ans - Hérault,D34,1742414,2015
2012,12.3,Taux de pauvreté : Ensemble - Deux-Sèvres,D79,1742415,2012
2013,12.3,Taux de pauvreté : Ensemble - Deux-Sèvres,D79,1742415,2013
2014,12.5,Taux de pauvreté : Ensemble - Deux-Sèvres,D79,1742415,2014
2015,12.5,Taux de pauvreté : Ensemble - Deux-Sèvres,D79,1742415,2015
2012,16.8,Taux de pauvreté : Ensemble - Somme,D80,1742416,2012
2013,16.9,Taux de pauvreté : Ensemble - Somme,D80,1742416,2013
2014,17.0,Taux de pauvreté : Ensemble - Somme,D80,1742416,2014
2015,17.3,Taux de pauvreté : Ensemble - Somme,D80,1742416,2015
2012,15.1,Taux de pauvreté : Ensemble - Tarn,D81,1742417,2012
2013,15.1,Taux de pauvreté : Ensemble - Tarn,D81,1742417,2013
2014,15.3,Taux de pauvreté : Ensemble - Tarn,D81,1742417,2014
2015,15.7,Taux de pauvreté : Ensemble - Tarn,D81,1742417,2015
2012,16.3,Taux de pauvreté : Ensemble - Tarn-et-Garonne,D82,1742418,2012
2013,16.8,Taux de pauvreté : Ensemble - Tarn-et-Garonne,D82,1742418,2013
2014,17.1,Taux de pauvreté : Ensemble - Tarn-et-Garonne,D82,1742418,2014
2015,17.2,Taux de pauvreté : Ensemble - Tarn-et-Garonne,D82,1742418,2015
2012,15.3,Taux de pauvreté : Ensemble - Var,D83,1742419,2012
2013,15.7,Taux de pauvreté : Ensemble - Var,D83,1742419,2013
2014,15.9,Taux de pauvreté : Ensemble - Var,D83,1742419,2014
2015,15.7,Taux de pauvreté : Ensemble - Var,D83,1742419,2015
2012,19.8,Taux de pauvreté : Ensemble - Vaucluse,D84,1742420,2012
2013,20.2,Taux de pauvreté : Ensemble - Vaucluse,D84,1742420,2013
2014,20.4,Taux de pauvreté : Ensemble - Vaucluse,D84,1742420,2014
2015,20.2,Taux de pauvreté : Ensemble - Vaucluse,D84,1742420,2015
2012,13.2,Taux de pauvreté : Ensemble - Vienne,D86,1742422,2012
2013,13.4,Taux de pauvreté : Ensemble - Vienne,D86,1742422,2013
2014,13.7,Taux de pauvreté : Ensemble - Vienne,D86,1742422,2014
2015,13.9,Taux de pauvreté : Ensemble - Vienne,D86,1742422,2015
2012,9.7,Taux de pauvreté : Ensemble - Loire-Atlantique,D44,1742343,2012
2013,10.0,Taux de pauvreté : Ensemble - Loire-Atlantique,D44,1742343,2013
2014,10.2,Taux de pauvreté : Ensemble - Loire-Atlantique,D44,1742343,2014
2015,10.4,Taux de pauvreté : Ensemble - Loire-Atlantique,D44,1742343,2015
2012,12.2,Taux de pauvreté : Ensemble - Loiret,D45,1742344,2012
2013,12.6,Taux de pauvreté : Ensemble - Loiret,D45,1742344,2013
2014,13.0,Taux de pauvreté : Ensemble - Loiret,D45,1742344,2014
2015,13.4,Taux de pauvreté : Ensemble - Loiret,D45,1742344,2015
2012,15.2,Taux de pauvreté : Ensemble - Lot,D46,1742345,2012
2013,15.6,Taux de pauvreté : Ensemble - Lot,D46,1742345,2013
2014,15.1,Taux de pauvreté : Ensemble - Lot,D46,1742345,2014
2015,15.0,Taux de pauvreté : Ensemble - Lot,D46,1742345,2015
2012,16.8,Taux de pauvreté : Ensemble - Lot-et-Garonne,D47,1742346,2012
2013,16.6,Taux de pauvreté : Ensemble - Lot-et-Garonne,D47,1742346,2013
2014,16.8,Taux de pauvreté : Ensemble - Lot-et-Garonne,D47,1742346,2014
2015,17.0,Taux de pauvreté : Ensemble - Lot-et-Garonne,D47,1742346,2015
2012,15.9,Taux de pauvreté : Ensemble - Lozère,D48,1742347,2012
2013,15.7,Taux de pauvreté : Ensemble - Lozère,D48,1742347,2013
2014,15.0,Taux de pauvreté : Ensemble - Lozère,D48,1742347,2014
2015,15.3,Taux de pauvreté : Ensemble - Lozère,D48,1742347,2015
2012,11.2,Taux de pauvreté : Ensemble - Maine-et-Loire,D49,1742348,2012
2013,11.5,Taux de pauvreté : Ensemble - Maine-et-Loire,D49,1742348,2013
2014,11.7,Taux de pauvreté : Ensemble - Maine-et-Loire,D49,1742348,2014
2015,11.7,Taux de pauvreté : Ensemble - Maine-et-Loire,D49,1742348,2015
2012,13.0,Taux de pauvreté : Ensemble - Manche,D50,1742349,2012
2013,12.7,Taux de pauvreté : Ensemble - Manche,D50,1742349,2013
2014,12.5,Taux de pauvreté : Ensemble - Manche,D50,1742349,2014
2015,12.8,Taux de pauvreté : Ensemble - Manche,D50,1742349,2015
2012,13.6,Taux de pauvreté : Ensemble - Marne,D51,1742350,2012
2013,13.9,Taux de pauvreté : Ensemble - Marne,D51,1742350,2013
2014,14.3,Taux de pauvreté : Ensemble - Marne,D51,1742350,2014
2015,14.7,Taux de pauvreté : Ensemble - Marne,D51,1742350,2015
2012,15.6,Taux de pauvreté : Ensemble - Haute-Marne,D52,1742351,2012
2013,15.6,Taux de pauvreté : Ensemble - Haute-Marne,D52,1742351,2013
2014,15.8,Taux de pauvreté : Ensemble - Haute-Marne,D52,1742351,2014
2015,15.7,Taux de pauvreté : Ensemble - Haute-Marne,D52,1742351,2015
2012,11.2,Taux de pauvreté : Ensemble - Mayenne,D53,1742352,2012
2013,11.4,Taux de pauvreté : Ensemble - Mayenne,D53,1742352,2013
2014,11.4,Taux de pauvreté : Ensemble - Mayenne,D53,1742352,2014
2015,11.8,Taux de pauvreté : Ensemble - Mayenne,D53,1742352,2015
2012,14.2,Taux de pauvreté : Ensemble - Meurthe-et-Moselle,D54,1742353,2012
2013,14.1,Taux de pauvreté : Ensemble - Meurthe-et-Moselle,D54,1742353,2013
2014,14.3,Taux de pauvreté : Ensemble - Meurthe-et-Moselle,D54,1742353,2014
2015,14.6,Taux de pauvreté : Ensemble - Meurthe-et-Moselle,D54,1742353,2015
2012,15.2,Taux de pauvreté : Ensemble - Meuse,D55,1742354,2012
2013,15.1,Taux de pauvreté : Ensemble - Meuse,D55,1742354,2013
2014,14.9,Taux de pauvreté : Ensemble - Meuse,D55,1742354,2014
2015,15.6,Taux de pauvreté : Ensemble - Meuse,D55,1742354,2015
2012,10.9,Taux de pauvreté : Ensemble - Morbihan,D56,1742355,2012
2013,11.1,Taux de pauvreté : Ensemble - Morbihan,D56,1742355,2013
2014,11.2,Taux de pauvreté : Ensemble - Morbihan,D56,1742355,2014
2015,11.4,Taux de pauvreté : Ensemble - Morbihan,D56,1742355,2015
2012,14.5,Taux de pauvreté : Ensemble - Moselle,D57,1742356,2012
2013,14.2,Taux de pauvreté : Ensemble - Moselle,D57,1742356,2013
2014,14.3,Taux de pauvreté : Ensemble - Moselle,D57,1742356,2014
2015,14.7,Taux de pauvreté : Ensemble - Moselle,D57,1742356,2015
2012,15.4,Taux de pauvreté : Ensemble - Nièvre,D58,1742357,2012
2013,15.5,Taux de pauvreté : Ensemble - Nièvre,D58,1742357,2013
2014,15.7,Taux de pauvreté : Ensemble - Nièvre,D58,1742357,2014
2015,15.7,Taux de pauvreté : Ensemble - Nièvre,D58,1742357,2015
2012,12.8,Taux de pauvreté : Ensemble - Oise,D60,1742359,2012
2013,12.9,Taux de pauvreté : Ensemble - Oise,D60,1742359,2013
2014,13.0,Taux de pauvreté : Ensemble - Oise,D60,1742359,2014
2015,13.4,Taux de pauvreté : Ensemble - Oise,D60,1742359,2015
2012,15.4,Taux de pauvreté : Ensemble - Orne,D61,1742360,2012
2013,15.5,Taux de pauvreté : Ensemble - Orne,D61,1742360,2013
2014,15.8,Taux de pauvreté : Ensemble - Orne,D61,1742360,2014
2015,16.1,Taux de pauvreté : Ensemble - Orne,D61,1742360,2015
2012,20.2,Taux de pauvreté : Ensemble - Pas-de-Calais,D62,1742361,2012
2013,20.2,Taux de pauvreté : Ensemble - Pas-de-Calais,D62,1742361,2013
2014,20.2,Taux de pauvreté : Ensemble - Pas-de-Calais,D62,1742361,2014
2015,20.3,Taux de pauvreté : Ensemble - Pas-de-Calais,D62,1742361,2015
2012,12.4,Taux de pauvreté : Ensemble - Puy-de-Dôme,D63,1742362,2012
2013,12.6,Taux de pauvreté : Ensemble - Puy-de-Dôme,D63,1742362,2013
2014,12.6,Taux de pauvreté : Ensemble - Puy-de-Dôme,D63,1742362,2014
2015,12.8,Taux de pauvreté : Ensemble - Puy-de-Dôme,D63,1742362,2015
2012,11.5,Taux de pauvreté : Ensemble - Pyrénées-Atlantiques,D64,1742363,2012
2013,11.8,Taux de pauvreté : Ensemble - Pyrénées-Atlantiques,D64,1742363,2013
2014,12.0,Taux de pauvreté : Ensemble - Pyrénées-Atlantiques,D64,1742363,2014
2015,12.1,Taux de pauvreté : Ensemble - Pyrénées-Atlantiques,D64,1742363,2015
2012,14.1,Taux de pauvreté : Ensemble - Hautes-Pyrénées,D65,1742364,2012
2013,14.3,Taux de pauvreté : Ensemble - Hautes-Pyrénées,D65,1742364,2013
2014,14.8,Taux de pauvreté : Ensemble - Hautes-Pyrénées,D65,1742364,2014
2015,15.0,Taux de pauvreté : Ensemble - Hautes-Pyrénées,D65,1742364,2015
2012,20.5,Taux de pauvreté : Ensemble - Pyrénées-Orientales,D66,1742365,2012
2013,21.0,Taux de pauvreté : Ensemble - Pyrénées-Orientales,D66,1742365,2013
2014,21.4,Taux de pauvreté : Ensemble - Pyrénées-Orientales,D66,1742365,2014
2015,20.9,Taux de pauvreté : Ensemble - Pyrénées-Orientales,D66,1742365,2015
2012,11.6,Taux de pauvreté : Ensemble - Bas-Rhin,D67,1742366,2012
2013,12.0,Taux de pauvreté : Ensemble - Bas-Rhin,D67,1742366,2013
2014,12.4,Taux de pauvreté : Ensemble - Bas-Rhin,D67,1742366,2014
2015,13.1,Taux de pauvreté : Ensemble - Bas-Rhin,D67,1742366,2015
2012,12.0,Taux de pauvreté : Ensemble - Haut-Rhin,D68,1742367,2012
2013,12.5,Taux de pauvreté : Ensemble - Haut-Rhin,D68,1742367,2013
2014,12.7,Taux de pauvreté : Ensemble - Haut-Rhin,D68,1742367,2014
2015,13.2,Taux de pauvreté : Ensemble - Haut-Rhin,D68,1742367,2015
2012,13.2,Taux de pauvreté : Ensemble - Rhône,D69,1742368,2012
2013,13.5,Taux de pauvreté : Ensemble - Rhône,D69,1742368,2013
